2025-05-14 19:40:14,195 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '10.83.220.141', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 137.93, 'AvgFlightTime': 61.69, 'PatternMatchScore': 0.83, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.84, 'LoginTimestamp': '2025-05-14 09:47:00', 'LogoutTimestamp': '2025-05-14 10:55:00', 'SessionDuration': 68, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:46:12,057 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:46:B9:2A:56:69', 'UserRole': 'Admin', 'OperationType': 'Share', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '172.16.157.86', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 46.14, 'AvgKeyHoldTime': 81.99, 'AvgFlightTime': 73.61, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.54, 'LoginTimestamp': '2025-05-14 15:04:09', 'LogoutTimestamp': '2025-05-14 16:51:09', 'SessionDuration': 107, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:46:25,066 INFO: Emitted: {'UserID': 10141, 'MACAddress': '73:76:C6:73:FA:A4', 'UserRole': 'HR', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '192.120.239.155', 'VPN_Used': False, 'ISP': 'Comcast', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 64.71, 'AvgKeyHoldTime': 64.0, 'AvgFlightTime': 83.41, 'PatternMatchScore': 0.98, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.16, 'LoginTimestamp': '2025-05-13 22:41:22', 'LogoutTimestamp': '2025-05-14 00:03:22', 'SessionDuration': 82, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': True, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Mumbai'}
2025-05-14 19:46:37,966 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'D9:FA:17:2D:B9:AA', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Firefox', 'IPAddress': '100.164.81.240', 'VPN_Used': True, 'ISP': 'Verizon', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 64.02, 'AvgKeyHoldTime': 180.0, 'AvgFlightTime': 69.84, 'PatternMatchScore': 0.87, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.89, 'LoginTimestamp': '2025-05-14 17:05:35', 'LogoutTimestamp': '2025-05-14 18:42:35', 'SessionDuration': 97, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:46:50,767 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'B3:78:EF:6D:04:A6', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Firefox', 'IPAddress': '192.209.106.118', 'VPN_Used': False, 'ISP': 'Jio', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 54.42, 'AvgKeyHoldTime': 96.52, 'AvgFlightTime': 114.01, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.62, 'LoginTimestamp': '2025-05-14 11:38:47', 'LogoutTimestamp': '2025-05-14 12:19:47', 'SessionDuration': 41, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:47:02,857 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'B0:53:F4:3B:4D:01', 'UserRole': 'Guest', 'OperationType': 'Delete', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '172.16.126.13', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 63.75, 'AvgKeyHoldTime': 127.83, 'AvgFlightTime': 119.35, 'PatternMatchScore': 0.88, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.63, 'LoginTimestamp': '2025-05-13 22:36:00', 'LogoutTimestamp': '2025-05-14 00:04:00', 'SessionDuration': 88, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:47:15,010 INFO: Emitted: {'UserID': 10141, 'MACAddress': '99:BD:03:B9:3D:0F', 'UserRole': 'Developer', 'OperationType': 'Delete', 'DeviceType': 'Tablet', 'Browser': 'Safari', 'IPAddress': '172.16.196.81', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 54.59, 'AvgKeyHoldTime': 96.24, 'AvgFlightTime': 112.0, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.05, 'LoginTimestamp': '2025-05-13 22:07:12', 'LogoutTimestamp': '2025-05-13 23:01:12', 'SessionDuration': 54, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:47:27,147 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'HR', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Safari', 'IPAddress': '10.89.211.36', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 63.93, 'AvgKeyHoldTime': 127.23, 'AvgFlightTime': 109.74, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.05, 'LoginTimestamp': '2025-05-14 09:42:00', 'LogoutTimestamp': '2025-05-14 10:30:00', 'SessionDuration': 48, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:47:39,246 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Finance', 'OperationType': 'Write', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '10.149.58.150', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 47.47, 'AvgKeyHoldTime': 128.02, 'AvgFlightTime': 81.44, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.02, 'LoginTimestamp': '2025-05-14 08:59:00', 'LogoutTimestamp': '2025-05-14 10:04:00', 'SessionDuration': 65, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:47:51,356 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'HR', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.45.42.30', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 136.39, 'AvgFlightTime': 98.77, 'PatternMatchScore': 0.81, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.2, 'LoginTimestamp': '2025-05-14 09:56:00', 'LogoutTimestamp': '2025-05-14 11:33:00', 'SessionDuration': 97, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:48:04,352 INFO: Emitted: {'UserID': 10141, 'MACAddress': '37:4F:D2:77:12:0B', 'UserRole': 'HR', 'OperationType': 'Write', 'DeviceType': 'Mobile', 'Browser': 'Edge', 'IPAddress': '192.75.17.95', 'VPN_Used': False, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 53.66, 'AvgKeyHoldTime': 122.09, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.15, 'LoginTimestamp': '2025-05-14 19:26:01', 'LogoutTimestamp': '2025-05-14 21:16:01', 'SessionDuration': 110, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Mumbai'}
2025-05-14 19:48:17,190 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'FD:D4:AD:1F:9A:38', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Safari', 'IPAddress': '100.129.188.61', 'VPN_Used': True, 'ISP': 'Jio', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 48.57, 'AvgKeyHoldTime': 120.73, 'AvgFlightTime': 97.85, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.6, 'LoginTimestamp': '2025-05-13 22:31:14', 'LogoutTimestamp': '2025-05-13 23:05:14', 'SessionDuration': 34, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:48:29,308 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Developer', 'OperationType': 'Share', 'DeviceType': 'Desktop', 'Browser': 'Edge', 'IPAddress': '10.97.210.149', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 55.59, 'AvgKeyHoldTime': 107.99, 'AvgFlightTime': 55.71, 'PatternMatchScore': 0.99, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.47, 'LoginTimestamp': '2025-05-14 09:00:00', 'LogoutTimestamp': '2025-05-14 09:34:00', 'SessionDuration': 34, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:48:41,468 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Admin', 'OperationType': 'Share', 'DeviceType': 'Laptop', 'Browser': 'Firefox', 'IPAddress': '10.175.28.44', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 60.22, 'AvgKeyHoldTime': 121.51, 'AvgFlightTime': 50.42, 'PatternMatchScore': 1.0, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.73, 'LoginTimestamp': '2025-05-14 07:48:00', 'LogoutTimestamp': '2025-05-14 08:36:00', 'SessionDuration': 48, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:48:53,568 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Tablet', 'Browser': 'Safari', 'IPAddress': '10.88.179.103', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 62.22, 'AvgKeyHoldTime': 92.02, 'AvgFlightTime': 91.03, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.69, 'LoginTimestamp': '2025-05-14 08:04:00', 'LogoutTimestamp': '2025-05-14 08:53:00', 'SessionDuration': 49, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:49:05,656 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Safari', 'IPAddress': '10.138.52.49', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 57.22, 'AvgKeyHoldTime': 136.06, 'AvgFlightTime': 111.17, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.77, 'LoginTimestamp': '2025-05-14 07:53:00', 'LogoutTimestamp': '2025-05-14 09:02:00', 'SessionDuration': 69, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:49:17,752 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Firefox', 'IPAddress': '10.88.120.153', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 64.8, 'AvgKeyHoldTime': 64.0, 'AvgFlightTime': 113.21, 'PatternMatchScore': 0.92, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.43, 'LoginTimestamp': '2025-05-14 09:38:00', 'LogoutTimestamp': '2025-05-14 10:46:00', 'SessionDuration': 68, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:49:29,883 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Firefox', 'IPAddress': '10.101.133.192', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 69.2, 'AvgKeyHoldTime': 146.37, 'AvgFlightTime': 103.89, 'PatternMatchScore': 0.88, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.54, 'LoginTimestamp': '2025-05-14 07:52:00', 'LogoutTimestamp': '2025-05-14 08:24:00', 'SessionDuration': 32, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:49:42,008 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Developer', 'OperationType': 'Share', 'DeviceType': 'Mobile', 'Browser': 'Edge', 'IPAddress': '10.202.21.118', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 69.66, 'AvgKeyHoldTime': 124.37, 'AvgFlightTime': 94.11, 'PatternMatchScore': 0.94, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.2, 'LoginTimestamp': '2025-05-14 09:32:00', 'LogoutTimestamp': '2025-05-14 10:07:00', 'SessionDuration': 35, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:49:54,096 INFO: Emitted: {'UserID': 10141, 'MACAddress': '0E:61:39:7C:D0:16', 'UserRole': 'Developer', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.41.39.165', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 49.31, 'AvgKeyHoldTime': 126.36, 'AvgFlightTime': 95.75, 'PatternMatchScore': 0.88, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.47, 'LoginTimestamp': '2025-05-14 08:49:00', 'LogoutTimestamp': '2025-05-14 10:06:00', 'SessionDuration': 77, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:50:06,201 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Safari', 'IPAddress': '10.96.106.247', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 100.79, 'AvgFlightTime': 95.68, 'PatternMatchScore': 0.82, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.36, 'LoginTimestamp': '2025-05-14 08:52:00', 'LogoutTimestamp': '2025-05-14 09:49:00', 'SessionDuration': 57, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:50:20,357 INFO: Emitted: {'UserID': 10141, 'MACAddress': '5C:31:C2:CC:F2:7A', 'UserRole': 'HR', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Edge', 'IPAddress': '192.55.101.147', 'VPN_Used': False, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 180.0, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.4, 'LoginTimestamp': '2025-05-14 17:11:16', 'LogoutTimestamp': '2025-05-14 19:04:16', 'SessionDuration': 113, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'San Francisco'}
2025-05-14 19:50:32,460 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Developer', 'OperationType': 'Share', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '10.111.130.188', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 55.94, 'AvgKeyHoldTime': 124.04, 'AvgFlightTime': 51.73, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.46, 'LoginTimestamp': '2025-05-14 08:11:00', 'LogoutTimestamp': '2025-05-14 09:21:00', 'SessionDuration': 70, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:50:45,358 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'DD:95:43:7D:6D:06', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Firefox', 'IPAddress': '192.114.11.220', 'VPN_Used': False, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 49.91, 'AvgKeyHoldTime': 145.72, 'AvgFlightTime': 113.21, 'PatternMatchScore': 0.82, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.73, 'LoginTimestamp': '2025-05-14 01:52:42', 'LogoutTimestamp': '2025-05-14 02:55:42', 'SessionDuration': 63, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': True, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 19:50:57,465 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'DE:64:34:CD:82:05', 'UserRole': 'HR', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Edge', 'IPAddress': '10.138.190.149', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 74.99, 'AvgKeyHoldTime': 180.0, 'AvgFlightTime': 69.73, 'PatternMatchScore': 0.93, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.76, 'LoginTimestamp': '2025-05-14 07:35:00', 'LogoutTimestamp': '2025-05-14 08:35:00', 'SessionDuration': 60, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:51:09,583 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Firefox', 'IPAddress': '10.203.12.206', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 65.97, 'AvgKeyHoldTime': 64.0, 'AvgFlightTime': 77.8, 'PatternMatchScore': 0.83, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.08, 'LoginTimestamp': '2025-05-14 09:55:00', 'LogoutTimestamp': '2025-05-14 11:36:00', 'SessionDuration': 101, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:51:21,694 INFO: Emitted: {'UserID': 10141, 'MACAddress': '9F:4C:38:F5:6B:F0', 'UserRole': 'Developer', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '172.16.11.16', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 60.55, 'AvgKeyHoldTime': 64.0, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.96, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.21, 'LoginTimestamp': '2025-05-14 02:30:19', 'LogoutTimestamp': '2025-05-14 02:48:19', 'SessionDuration': 18, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 19:51:46,021 INFO: Emitted: {'UserID': 10141, 'MACAddress': '34:56:0A:F9:EF:66', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Safari', 'IPAddress': '192.214.158.130', 'VPN_Used': False, 'ISP': 'BT', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 116.9, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.92, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.88, 'LoginTimestamp': '2025-05-14 05:07:31', 'LogoutTimestamp': '2025-05-14 05:52:31', 'SessionDuration': 45, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'London'}
2025-05-14 19:51:58,135 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Firefox', 'IPAddress': '10.146.85.209', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 50.29, 'AvgKeyHoldTime': 90.73, 'AvgFlightTime': 80.1, 'PatternMatchScore': 0.9, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.09, 'LoginTimestamp': '2025-05-14 09:51:00', 'LogoutTimestamp': '2025-05-14 11:04:00', 'SessionDuration': 73, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 19:52:10,275 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'HR', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Chrome', 'IPAddress': '10.93.241.158', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 61.84, 'AvgKeyHoldTime': 138.93, 'AvgFlightTime': 64.64, 'PatternMatchScore': 0.87, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.74, 'LoginTimestamp': '2025-05-14 09:03:00', 'LogoutTimestamp': '2025-05-14 09:22:00', 'SessionDuration': 19, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
